OBJECTID,COUNTY_NAME,STATE_NAME,STATE_ABBR,FIPS,Votes_Tot,Votes_Trump,Votes_Harris,Votes_Stein,Pct_Trump,Pct_Harris,Pct_Stein,Winner_2024,Winner_2020,Winner_2016,Median_Income,Median_Age,Pct_White_Census,Pct_Black_Census,Pct_Hispanic_Census,Pct_Bachelors_Plus,Pct_Poverty,Gini_Index,Vote_Margin_Pct,Urban_Proxy,College_Bin
218,Placer County,California,CA,06061,234871,123941,103958,1645,0.5276981832580437,0.4426174368057359,0.00700384466366643,Trump,Trump,Trump,114678,42.4,0.6727193375925904,0.01652624049850279,0.15375028792415774,0.4289064398957894,0.06705059545643509,0.4452,-0.08508074645230784,Urban/High,High
219,Plumas County,California,CA,06063,10070,5725,4020,57,0.5685203574975174,0.39920556107249255,0.00566037735849056,Trump,Trump,Trump,64946,52.1,0.8180241750395267,0.01356658336308461,0.1002193094303055,0.2046291425565492,0.10730168579997933,0.4644,-0.16931479642502484,Suburban/Mid,Medium
220,Riverside County,California,CA,06065,940510,463677,451782,7350,0.4930059223187419,0.48035852888326547,0.00781490893238774,Trump,Biden,Clinton,89672,36.7,0.3202453642155688,0.06476444635290535,0.5060196113406661,0.250840176879343,0.11061186961841588,0.4421,-0.01264739343547644,Urban/High,Medium
221,Sacramento County,California,CA,06067,656747,252140,381564,7669,0.3839225759691327,0.5809908534032131,0.01167725166616672,Harris,Biden,Clinton,88724,37.2,0.4153064902745941,0.09528947057757756,0.23972394758488855,0.3328378226721884,0.12615334884015095,0.4452,0.1970682774340804,Urban/High,High
222,San Benito County,California,CA,06069,27652,11702,15179,158,0.42318819615217707,0.5489295530160567,0.00571387241429191,Harris,Biden,Clinton,108289,35.9,0.30256146300109,0.01033971175971902,0.6174003875499576,0.22386651323360185,0.07794699969540055,0.4193,0.12574135686387966,Urban/High,Medium
223,San Bernardino County,California,CA,06071,761846,378416,362114,5711,0.4967093087054339,0.4753112833827309,0.00749626564948821,Trump,Biden,Clinton,82184,34.4,0.2562596671749361,0.08010271430504211,0.5456084972410843,0.22901440338137305,0.1357370441422949,0.4387,-0.021398025322703018,Urban/High,Medium
224,San Diego County,California,CA,06073,1478028,593270,841372,14207,0.40139293707561696,0.569253085868468,0.00961213184053346,Harris,Biden,Clinton,102285,37.1,0.4317514839547677,0.04709298393862279,0.34337369950243424,0.4208987125049854,0.1035269729034036,0.4594,0.16786014879285105,Urban/High,High
225,San Francisco County,California,CA,06075,402997,62594,323719,6896,0.15532125549321707,0.8032789325975132,0.01711178991406884,Harris,Biden,Clinton,141446,39.7,0.3749266131066899,0.0508740065118537,0.15934790588781103,0.6012076421243264,0.10582881322583858,0.5181,0.6479576771042961,Urban/High,High
226,San Joaquin County,California,CA,06077,263709,128996,126647,2583,0.4891604002897133,0.4802528544721644,0.00979488754650012,Trump,Biden,Clinton,88531,35.2,0.2794088512298455,0.06990967925467606,0.4223218730632855,0.21572958036625103,0.1255537920445388,0.4437,-0.008907545817548879,Urban/High,Medium
227,San Luis Obispo County,California,CA,06079,150812,64932,81314,1055,0.43054929315969553,0.5391746014905976,0.00699546455189242,Harris,Biden,Clinton,93398,40.2,0.654348706507606,0.01132916024242768,0.24505659251259387,0.39201400387945307,0.12846981198265373,0.474,0.10862530833090206,Urban/High,High
228,San Mateo County,California,CA,06081,330565,76616,242957,4124,0.23177287371621316,0.7349749671017801,0.01247560994055632,Harris,Biden,Clinton,156000,40.6,0.3575976379009529,0.02219031002549993,0.2487961347470138,0.5307123407216751,0.06491334958028704,0.4956,0.503202093385567,Urban/High,High
229,Santa Barbara County,California,CA,06083,184781,64870,114149,1427,0.3510642327944973,0.6177529074959005,0.00772265546782407,Harris,Biden,Clinton,95977,34.5,0.41519454924263755,0.01682076693507517,0.4761799650881243,0.35869939954606833,0.13772857655073503,0.4915,0.26668867470140323,Urban/High,High
230,Santa Clara County,California,CA,06085,750606,210924,510744,12164,0.28100494800201437,0.6804422027002183,0.01620557256403492,Harris,Biden,Clinton,159674,37.9,0.28219400335312883,0.02381393970567914,0.2509497992168327,0.5586562705035025,0.06864609510211955,0.4739,0.3994372546982039,Urban/High,High
231,Santa Cruz County,California,CA,06087,134155,27978,100998,1762,0.2085498117848757,0.7528455890574336,0.01313406134694942,Harris,Biden,Clinton,109266,39.6,0.5459606572413456,0.00956691389025678,0.3500325162299217,0.4355796468303216,0.11217792902284882,0.4826,0.5442957772725578,Urban/High,High
232,Shasta County,California,CA,06089,88919,59539,27130,348,0.6695869274283337,0.30510914427737607,0.00391367424285023,Trump,Trump,Trump,71931,41.7,0.7646375183141104,0.00888991704947288,0.1134868964605572,0.23266685790040856,0.12975765955898405,0.4641,-0.36447778315095763,Urban/High,Medium
233,Sierra County,California,CA,06091,1755,1066,641,5,0.6074074074074074,0.3652421652421653,0.00284900284900284,Trump,Trump,Trump,60000,56,0.8883192969608202,0.00292932991578176,0.0959355547418528,0.24404761904761904,0.12343334599316368,0.5091,-0.2421652421652421,Rural/Low,Medium
234,Siskiyou County,California,CA,06093,21498,12461,8329,138,0.5796353149130151,0.38743138896641555,0.00641920178621267,Trump,Trump,Trump,55499,47.4,0.7420951772596615,0.0167906191540813,0.1313364055299539,0.23083615573439392,0.16573389529929294,0.4701,-0.19220392594659957,Suburban/Mid,Medium
235,Solano County,California,CA,06095,189883,70345,113997,1478,0.370464970534487,0.6003539021397387,0.00778374051389539,Harris,Biden,Clinton,99994,39.1,0.34325590474331447,0.1288817809167214,0.28975387290827465,0.28367041437079976,0.09692347788643496,0.4235,0.2298889316052517,Urban/High,High
236,Sonoma County,California,CA,06097,251465,63426,179600,2354,0.25222595589843516,0.7142147018471755,0.00936114369793013,Harris,Biden,Clinton,102840,42.7,0.5914027205225248,0.01553819480193228,0.2944267588058693,0.378469385158651,0.08571028819990435,0.4574,0.46198874594874034,Urban/High,High
237,Stanislaus County,California,CA,06099,197525,106986,85347,984,0.5416327047209214,0.4320820149348184,0.00498164789267181,Trump,Biden,Clinton,79661,34.8,0.37515980081484834,0.02838207333635129,0.4921448619284744,0.19136945701036628,0.13148439213392793,0.4389,-0.109550689786103,Urban/High,Medium
238,Sutter County,California,CA,06101,39339,25372,13016,199,0.6449579297897761,0.3308675868730776,0.00505859325351432,Trump,Trump,Trump,75450,36.4,0.4199007790160754,0.0173182043224783,0.32394337735296197,0.20207452350309493,0.14773213739679952,0.4503,-0.31409034291669846,Urban/High,Medium
239,Tehama County,California,CA,06103,26536,18503,7415,77,0.6972791679228219,0.2794317154054869,0.00290171842025927,Trump,Trump,Trump,61834,40.1,0.6292429792429792,0.00871489621489621,0.2817155067155067,0.18843192237503897,0.15419291095467458,0.5054,-0.41784745251733496,Urban/High,Medium
240,Trinity County,California,CA,06105,5646,2979,2449,64,0.5276301806588736,0.4337584130357776,0.01133545873184555,Trump,Trump,Trump,53498,54.8,0.7928364597759033,0.00925343069369256,0.05891980360065466,0.1804651919323357,0.1800139940207366,0.5035,-0.09387176762309596,Rural/Low,Low
241,Tulare County,California,CA,06107,138309,81854,53221,589,0.5918197658865294,0.3847978078071565,0.00425858042499042,Trump,Trump,Trump,69489,31.9,0.26293576361886106,0.01499871787865667,0.6605026756401149,0.15839490911134213,0.17757265815460413,0.4401,-0.2070219580793729,Urban/High,Low
242,Tuolumne County,California,CA,06109,28816,17210,10909,115,0.5972376457523598,0.3785744031093837,0.00399083842309827,Trump,Trump,Trump,72259,48.8,0.7858145171578007,0.01731270387986806,0.13212326645162467,0.23944468298268212,0.1071966915317126,0.4436,-0.21866324264297615,Urban/High,Medium
243,Ventura County,California,CA,06111,387704,158901,217424,3025,0.4098513298805274,0.5607989600313641,0.00780234405629036,Harris,Biden,Clinton,107327,39.4,0.4286765784799209,0.0184334436015599,0.4384277413066845,0.3566576039958768,0.0901785930061142,0.4492,0.15094763015083668,Urban/High,High
244,Yolo County,California,CA,06113,92621,27844,61405,1176,0.3006229688731497,0.6629706006197299,0.01269690458967188,Harris,Biden,Clinton,88818,32.3,0.4303431872239212,0.02698110954991689,0.33219917164871293,0.44083850812487047,0.16264787793673086,0.4857,0.3623476317465802,Urban/High,High
245,Yuba County,California,CA,06115,30072,18491,10725,149,0.6148909284384144,0.3566440542697526,0.00495477520617185,Trump,Trump,Trump,73313,33.9,0.5071076926780534,0.03701296356479977,0.2995582517844461,0.178964071177604,0.1531778804327848,0.4499,-0.2582468741686618,Urban/High,Low
246,Adams County,Colorado,CO,08001,233336,103024,124056,1132,0.4415263825556279,0.5316624952857681,0.00485137312716426,Harris,Biden,Clinton,91387,34.6,0.462435737059694,0.03482975088099342,0.4226346661378163,0.280225499203368,0.09415802805099764,0.4098,0.09013611273014022,Urban/High,High
247,Alamosa County,Colorado,CO,08003,7519,4057,3244,29,0.5395664317063439,0.43144035111052,0.00385689586381167,Trump,Trump,Clinton,51445,33.1,0.45800787163184986,0.01840750832576445,0.4783530124129579,0.2930637573816435,0.18226695730221823,0.4882,-0.1081260805958239,Suburban/Mid,High
248,Arapahoe County,Colorado,CO,08005,325451,125311,190725,2545,0.3850379934306547,0.5860329204703627,0.00781991759128102,Harris,Biden,Clinton,97215,37.3,0.5642213237884488,0.10839411995260093,0.21184092333641905,0.4574243117289475,0.0850319671941959,0.4553,0.200994927039708,Urban/High,High
249,Archuleta County,Colorado,CO,08007,9355,5218,3904,34,0.5577765900587921,0.41731694281133086,0.00363442009620523,Trump,Trump,Trump,76524,52.2,0.7728332119446467,1.456664238892935e-4,0.16423889293517843,0.4071008094186902,0.08334558283110392,0.4248,-0.14045964724746124,Suburban/Mid,High
250,Baca County,Colorado,CO,08009,2004,1686,275,7,0.8413173652694611,0.1372255489021956,0.00349301397205588,Trump,Trump,Trump,40380,43,0.8355491329479768,0.00317919075144508,0.1069364161849711,0.24077046548956663,0.2407847800237812,0.481,-0.7040918163672655,Rural/Low,Medium
251,Bent County,Colorado,CO,08011,2189,1496,645,5,0.6834170854271356,0.29465509365006853,0.00228414801279122,Trump,Trump,Trump,49194,41.7,0.5468863142650253,0.03475742215785663,0.3222302679217958,0.141735918744229,0.31702728127939794,0.4413,-0.3887619917770671,Rural/Low,Low
252,Boulder County,Colorado,CO,08013,196150,40758,150149,1499,0.20778995666581696,0.7654804996176395,0.00764211062962018,Harris,Biden,Clinton,102772,37.5,0.7533024485482019,0.00836082201043503,0.14604178278919458,0.6390899548172151,0.11449994773138368,0.4898,0.5576905429518226,Urban/High,High
253,Broomfield County,Colorado,CO,08014,46817,16071,29426,306,0.34327274280709996,0.6285323707200376,0.00653608731870901,Harris,Biden,Clinton,121025,38.8,0.7320463320463321,0.01275462654772999,0.13821062441752097,0.5864371178875512,0.0495042872454448,0.4008,0.2852596279129377,Urban/High,High
254,Chaffee County,Colorado,CO,08015,14416,6034,7992,64,0.4185627081021088,0.5543840177580466,0.00443951165371809,Harris,Biden,Trump,70909,47.6,0.8453411149124572,0.01096800160998188,0.09725296840410544,0.4542469213766972,0.09967567567567567,0.4481,0.13582130965593775,Suburban/Mid,High
255,Cheyenne County,Colorado,CO,08017,1055,930,108,2,0.8815165876777251,0.1023696682464455,0.00189573459715639,Trump,Trump,Trump,67768,43,0.7886836027713626,0.01096997690531177,0.1264434180138568,0.24396135265700483,0.11413364872856298,0.4029,-0.7791469194312797,Rural/Low,Medium
256,Clear Creek County,Colorado,CO,08019,6101,2452,3464,30,0.40190132765120473,0.5677757744632027,0.00491722668415013,Harris,Biden,Clinton,96667,49.2,0.8639666595426373,0.0138918572344518,0.07565719170762984,0.5626255860683188,0.06798103856927386,0.4506,0.16587444681199798,Rural/Low,High
257,Conejos County,Colorado,CO,08021,4104,2358,1627,8,0.5745614035087719,0.3964424951267057,0.00194931773879142,Trump,Trump,Trump,47209,38.8,0.4621815286624204,0.00159235668789808,0.5006634819532909,0.2327979377354749,0.1377837116154873,0.4422,-0.17811890838206623,Rural/Low,Medium
258,Costilla County,Colorado,CO,08023,2080,850,1155,8,0.40865384615384615,0.5552884615384616,0.00384615384615384,Harris,Biden,Clinton,36519,50.7,0.3688042565107813,0.03500420050406049,0.5558667040044806,0.27848101265822783,0.22331737538721488,0.5167,0.14663461538461542,Rural/Low,High
259,Crowley County,Colorado,CO,08025,1706,1231,422,8,0.7215709261430246,0.2473622508792497,0.00468933177022274,Trump,Trump,Trump,47563,39.6,0.5598186257411929,0.05964422741541681,0.2867108475758633,0.12656139523921753,0.1824275796025856,0.47,-0.47420867526377497,Rural/Low,Low
260,Custer County,Colorado,CO,08027,3867,2583,1188,9,0.6679596586501164,0.30721489526764933,0.00232738557020946,Trump,Trump,Trump,72700,58.6,0.9310072935146856,0,0.01813522570471121,0.35267857142857145,0.09676145339652448,0.4141,-0.3607447633824671,Rural/Low,High
261,Delta County,Colorado,CO,08029,19476,12948,6030,80,0.6648182378311769,0.3096118299445471,0.00410761963442185,Trump,Trump,Trump,58330,48.4,0.8051223168436832,0.00803750837240455,0.14225114024176314,0.25681219501662567,0.14205669083717865,0.4751,-0.35520640788662977,Suburban/Mid,High
262,Denver County,Colorado,CO,08031,363076,74765,278634,3092,0.20592107437561283,0.7674261036256872,0.0085161233460763,Harris,Biden,Clinton,91681,35.2,0.545652862270818,0.0879669456688346,0.27941081691498515,0.556466650320182,0.11210627494737982,0.4883,0.5615050292500744,Urban/High,High
263,Dolores County,Colorado,CO,08033,1419,1076,325,2,0.7582804792107117,0.22903453136011276,0.00140944326990838,Trump,Trump,Trump,70490,57.2,0.7840670859538784,0,0.1241090146750524,0.2470767666497204,0.1878406708595388,0.4517,-0.529245947850599,Rural/Low,Medium
264,Douglas County,Colorado,CO,08035,243758,127451,110408,952,0.5228587369440183,0.4529410316789602,0.00390551284470663,Trump,Trump,Trump,145737,39.5,0.7829793935641884,0.01435309259455364,0.09892121004770787,0.6093381556306163,0.03227081209835226,0.3998,-0.06991770526505808,Urban/High,High
265,Eagle County,Colorado,CO,08037,27798,10148,16943,119,0.3650622346931434,0.6095042808835168,0.00428088351679977,Harris,Biden,Clinton,103174,39.3,0.63081951818543,0.00946292483837179,0.30210929317007984,0.5026926834155749,0.08272766916200305,0.5153,0.2444420461903734,Urban/High,High
266,Elbert County,Colorado,CO,08039,20417,15209,4768,40,0.7449184503110153,0.23353088112847137,0.00195915168731939,Trump,Trump,Trump,129477,44.8,0.8359236888626989,0.00530347672362993,0.08607100766057749,0.35172343463185807,0.05329396567632404,0.4092,-0.511387569182544,Suburban/Mid,High
267,El Paso County,Colorado,CO,08041,380813,203933,166597,1756,0.5355200584013676,0.43747718696578114,0.00461118711808683,Trump,Trump,Trump,87470,35,0.6642930511624874,0.05949391854436365,0.18334311583569743,0.4112205225996827,0.08533097115285043,0.4284,-0.09804287143558649,Urban/High,High
268,Fremont County,Colorado,CO,08043,25467,17313,7526,71,0.679820944752032,0.2955196921506263,0.00278792162406251,Trump,Trump,Trump,61027,44.9,0.7846904482325788,0.03765639551362514,0.1295501477912297,0.21036744040803584,0.1397523010939232,0.4645,-0.38430125260140574,Urban/High,Medium
269,Garfield County,Colorado,CO,08045,30372,14493,15128,134,0.47718293164757014,0.49809034637165805,0.00441195838272092,Harris,Biden,Trump,86172,37.2,0.6256246574459168,0.00572266821420511,0.32025985749750135,0.33408893604707246,0.0907170231583085,0.4352,0.020907414724087914,Urban/High,High
270,Gilpin County,Colorado,CO,08047,4129,1729,2254,37,0.418745458948898,0.5458948898038266,0.00896100750787115,Harris,Biden,Clinton,88654,48.7,0.8506040496852135,0.01106006465883954,0.07027394929385741,0.48377642872095455,0.09984506799793424,0.4624,0.12714943085492864,Rural/Low,High
271,Grand County,Colorado,CO,08049,9883,4822,4743,53,0.4879085297986442,0.4799150055651118,0.00536274410604067,Trump,Trump,Trump,84558,45.5,0.7875775610991516,0.00360896542991009,0.09959478282892238,0.4178009617735757,0.0901015228426396,0.4427,-0.00799352423353239,Suburban/Mid,High
272,Gunnison County,Colorado,CO,08051,10939,3689,6887,58,0.3372337507998903,0.629582228722918,0.00530212999360087,Harris,Biden,Clinton,77358,37,0.8465438862338268,0.01054901503671756,0.0985546100944166,0.5926542776998598,0.1308301373252505,0.4512,0.2923484779230277,Suburban/Mid,High
273,Hinsdale County,Colorado,CO,08053,606,332,257,1,0.5478547854785478,0.4240924092409242,0.00165016501650165,Trump,Trump,Trump,64327,54.8,0.858359957401491,0.02023429179978701,0.0308839190628328,0.4705128205128205,0.04472843450479233,0.3944,-0.12376237623762365,Rural/Low,High
274,Huerfano County,Colorado,CO,08055,4438,2346,1965,15,0.5286164939161785,0.442767012167643,0.00337990085624155,Trump,Trump,Trump,52139,55.1,0.6383530089260006,0,0.3082349553699971,0.2706127080181543,0.1751064142081315,0.5227,-0.08584948174853546,Rural/Low,High
275,Jackson County,Colorado,CO,08057,834,634,173,2,0.7601918465227817,0.20743405275779375,0.00239808153477218,Trump,Trump,Trump,41809,51.5,0.8431786216596343,0.01054852320675105,0.13291139240506328,0.2753888380603843,0.1822033898305085,0.5182,-0.5527577937649879,Rural/Low,High
276,Jefferson County,Colorado,CO,08059,361504,140505,210875,1949,0.388667898557139,0.5833268788173851,0.00539136496414977,Harris,Biden,Clinton,107800,40.4,0.7594076399610153,0.01134695496925213,0.15897811855825708,0.5074602397674925,0.06702887459570843,0.4311,0.19465898026024608,Urban/High,High
277,Kiowa County,Colorado,CO,08061,863,744,102,2,0.8621089223638471,0.11819235225955968,0.00231749710312862,Trump,Trump,Trump,56389,43.9,0.8820058997050148,0,0.09808259587020648,0.2063492063492063,0.12791572610985705,0.4352,-0.7439165701042874,Rural/Low,Medium
278,Kit Carson County,Colorado,CO,08063,3698,3083,556,2,0.8336938885884262,0.1503515413737155,5.408328826392645e-4,Trump,Trump,Trump,59810,39,0.7562366357804704,5.702066999287242e-4,0.1971489665003564,0.18436109345200255,0.0914475585091014,0.4819,-0.6833423472147107,Rural/Low,Low
279,Lake County,Colorado,CO,08065,3911,1557,2199,39,0.39810790079263614,0.5622602914855536,0.00997187420097161,Harris,Biden,Clinton,93655,36.9,0.5732019970314397,9.445418971798676e-4,0.35163945486439074,0.46078242435922145,0.07215503023639362,0.3975,0.16415239069291743,Rural/Low,High
280,La Plata County,Colorado,CO,08067,35681,14024,20677,205,0.3930383117065105,0.579496090356212,0.00574535467055295,Harris,Biden,Clinton,85296,42.3,0.7655826558265583,0.00188988731992583,0.12746041934103552,0.47259687171076786,0.12449318098046444,0.4327,0.18645777864970148,Urban/High,High
281,Larimer County,Colorado,CO,08069,225482,89680,129376,1187,0.3977257608146105,0.5737752902670723,0.00526427830159391,Harris,Biden,Clinton,91364,36.6,0.7990791091453704,0.01012209780477003,0.12698556775891803,0.5173804084344712,0.11093363488585764,0.4522,0.17604952945246183,Urban/High,High
282,Las Animas County,Colorado,CO,08071,7792,4328,3276,35,0.555441478439425,0.4204312114989733,0.0044917864476386,Trump,Trump,Trump,50408,46.5,0.544260700389105,0.01723179544191217,0.3900778210116731,0.17265984414608956,0.17393212404915154,0.4626,-0.13501026694045176,Suburban/Mid,Low
283,Lincoln County,Colorado,CO,08073,2571,2090,432,2,0.8129132633216647,0.16802800466744458,7.77907429015947e-4,Trump,Trump,Trump,54257,40.7,0.7522028412156087,0.05664448840136666,0.14871426002517532,0.2571564885496183,0.10335260115606935,0.489,-0.6448852586542201,Rural/Low,High
284,Logan County,Colorado,CO,08075,10162,7855,2098,14,0.7729777602834088,0.2064554221609919,0.00137768155874827,Trump,Trump,Trump,55074,39.1,0.7628043860065505,0.01585417952247591,0.1675606398632933,0.1890750758675287,0.13084795321637427,0.4319,-0.5665223381224169,Suburban/Mid,Medium
285,Mesa County,Colorado,CO,08077,91600,55839,33573,280,0.6095960698689956,0.3665174672489083,0.00305676855895196,Trump,Trump,Trump,71485,40.8,0.7903074067482011,0.00577182231940807,0.15228584505072593,0.3062717675963174,0.11169893539296524,0.4446,-0.2430786026200873,Urban/High,High
286,Mineral County,Colorado,CO,08079,753,417,317,2,0.5537848605577689,0.4209827357237716,0.00265604249667994,Trump,Trump,Trump,52455,53.7,0.899874843554443,0,0.02377972465581977,0.5453216374269005,0.13016270337922403,0.479,-0.13280212483399728,Rural/Low,High
287,Moffat County,Colorado,CO,08081,6671,5358,1167,17,0.8031779343426773,0.17493629141058312,0.00254834357667516,Trump,Trump,Trump,70975,37.9,0.7684416955800272,0.00128224468245587,0.16427817166993514,0.21004969630038653,0.11654249657898738,0.4294,-0.6282416429320942,Rural/Low,Medium
288,Montezuma County,Colorado,CO,08083,15136,8972,5793,80,0.5927589852008457,0.38272991543340373,0.00528541226215644,Trump,Trump,Trump,63005,44.5,0.7131353991756983,0.01225003816211265,0.1237597313387269,0.30814380044020545,0.1319930407887106,0.4397,-0.21002906976744196,Suburban/Mid,High
289,Montrose County,Colorado,CO,08085,25617,16704,8354,69,0.6520669867666004,0.32611156653784595,0.00269352383183042,Trump,Trump,Trump,66072,45.7,0.7401552967276761,0.00339711591791458,0.2124930671103716,0.2826628352490421,0.119112667834209,0.4502,-0.3259554202287544,Urban/High,High
290,Morgan County,Colorado,CO,08087,13458,9830,3291,37,0.7304205676920791,0.24453856442264824,0.00274929410016347,Trump,Trump,Trump,75407,36.9,0.5609881450010279,0.03063112451175221,0.3740834646748441,0.1756522652107722,0.12272616179602668,0.4032,-0.4858820032694309,Suburban/Mid,Low
291,Otero County,Colorado,CO,08089,8925,5520,3164,20,0.6184873949579832,0.3545098039215686,0.00224089635854341,Trump,Trump,Trump,54897,40.9,0.5215059588299025,0.01018418201516793,0.4170097508125677,0.18802062673542244,0.23600311041990668,0.428,-0.2639775910364146,Suburban/Mid,Medium
292,Ouray County,Colorado,CO,08091,4098,1573,2442,16,0.3838457784285017,0.595900439238653,0.00390434358223523,Harris,Biden,Clinton,84556,55.6,0.8935111464968153,0.02010350318471337,0.04737261146496815,0.5396270396270396,0.05041849342367477,0.4344,0.21205466081015129,Rural/Low,High
293,Park County,Colorado,CO,08093,12044,6828,4841,51,0.5669212886084357,0.4019428761208901,0.00423447359681169,Trump,Trump,Trump,95450,51.7,0.8677490275663792,0.00806133378431704,0.07413044703760077,0.38826138174762664,0.07196043881089069,0.4036,-0.16497841248754563,Suburban/Mid,High
294,Phillips County,Colorado,CO,08095,2354,1888,412,0,0.8020390824129142,0.1750212404418012,0,Trump,Trump,Trump,60372,40.3,0.7140948563794255,0,0.27031841460699174,0.25654623798475307,0.15745355686452198,0.5301,-0.627017841971113,Rural/Low,High
295,Pitkin County,Colorado,CO,08097,11167,2992,7932,53,0.26793230052834244,0.7103071550102982,0.00474612698128414,Harris,Biden,Clinton,100318,47.3,0.8048367311174718,0.00467317016180851,0.1112214498510427,0.6396954542061656,0.07154576350638697,0.6019,0.44237485448195574,Suburban/Mid,High
296,Prowers County,Colorado,CO,08099,5144,3833,1227,8,0.7451399688958009,0.2385303265940902,0.0015552099533437,Trump,Trump,Trump,57601,38.5,0.5598021959601039,0.00704048277596178,0.39812253792641017,0.1883905013192612,0.17170412468784982,0.5185,-0.5066096423017107,Rural/Low,Medium
297,Pueblo County,Colorado,CO,08101,85107,43688,39328,313,0.513330278355482,0.46210064977028914,0.00367772333650581,Trump,Biden,Trump,62250,40.4,0.5162867607837559,0.020802958643007,0.419686355392767,0.2501743879408612,0.1542073434388341,0.4558,-0.05122962858519281,Urban/High,Medium
298,Rio Blanco County,Colorado,CO,08103,3690,2988,637,5,0.8097560975609757,0.17262872628726286,0.0013550135501355,Trump,Trump,Trump,72620,39.1,0.8238723534826634,9.205277692543724e-4,0.1050935869898742,0.2658986175115207,0.08982805720713483,0.3633,-0.6371273712737128,Rural/Low,High
299,Rio Grande County,Colorado,CO,08105,6194,3743,2306,15,0.6042944785276073,0.3722957701000969,0.0024216984178237,Trump,Trump,Trump,62166,43.2,0.5515183429875373,0.00438827453045462,0.4063542215200983,0.31107354184277264,0.14911178898259464,0.4723,-0.23199870842751041,Rural/Low,High
300,Routt County,Colorado,CO,08107,16335,5676,10208,73,0.3474747474747475,0.6249158249158249,0.00446893174165901,Harris,Biden,Clinton,104803,42.6,0.8143657462985194,0.00208083233293317,0.08723489395758303,0.5212259157315265,0.06404020752269779,0.4755,0.2774410774410774,Suburban/Mid,High
301,Saguache County,Colorado,CO,08109,3400,1577,1704,28,0.46382352941176475,0.5011764705882353,0.00823529411764706,Harris,Biden,Clinton,54283,49.8,0.5608969436338505,0.00737213945630471,0.36922131776992784,0.30711462450592886,0.1762073754050301,0.5158,0.03735294117647059,Rural/Low,High
302,San Juan County,Colorado,CO,08111,588,188,376,3,0.3197278911564626,0.6394557823129252,0.00510204081632653,Harris,Biden,Clinton,73889,42.2,0.7884057971014493,0,0.16231884057971013,0.4722719141323792,0.1681159420289855,0.4054,0.3197278911564626,Rural/Low,High
303,San Miguel County,Colorado,CO,08113,4804,1154,3529,34,0.24021648626144879,0.7345961698584513,0.00707743547044129,Harris,Biden,Clinton,80117,42.7,0.8460004983802641,0.00697732369798156,0.1128831298280588,0.6520638937213348,0.08414481897627965,0.5382,0.4943796835970026,Rural/Low,High
304,Sedgwick County,Colorado,CO,08115,1358,1048,283,4,0.7717231222385862,0.20839469808541977,0.00294550810014727,Trump,Trump,Trump,52833,42.9,0.7540494458653026,0.00895140664961636,0.18627450980392157,0.2739891369945685,0.14507772020725387,0.4905,-0.5633284241531664,Rural/Low,High
305,Summit County,Colorado,CO,08117,17542,5244,11762,80,0.29893968760688633,0.670505073537795,0.00456048341124159,Harris,Biden,Clinton,106255,39.2,0.7492627280681855,0.00372686910587549,0.16910263473442003,0.5246638637971943,0.07424193022497555,0.435,0.37156538593090865,Suburban/Mid,High
306,Teller County,Colorado,CO,08119,16326,10856,5065,47,0.6649516109273551,0.3102413328433174,0.00287884356241577,Trump,Trump,Trump,80666,52,0.8445144102688302,0.00952611608944861,0.07390812949059498,0.3782983718675037,0.07587493410113955,0.4246,-0.3547102780840377,Suburban/Mid,High
307,Washington County,Colorado,CO,08121,2806,2436,329,0,0.8681397006414826,0.1172487526728439,0,Trump,Trump,Trump,65164,41.2,0.847489150650961,0.01198594750981607,0.11324653854102087,0.2488276670574443,0.0759956942949408,0.4373,-0.7508909479686388,Rural/Low,Medium
308,Weld County,Colorado,CO,08123,179854,106469,68752,573,0.5919746016213151,0.3822656154436376,0.0031859174663894,Trump,Trump,Trump,93287,35.2,0.6304698116585611,0.01449028648913595,0.3046687661977453,0.319562243502052,0.09046413098402466,0.4199,-0.20970898617767753,Urban/High,High
309,Yuma County,Colorado,CO,08125,4663,3807,758,3,0.8164271927943384,0.16255629423118165,6.433626420759168e-4,Trump,Trump,Trump,60051,39.6,0.682189295433928,0.00120955548835802,0.2884789839733898,0.25968523002421307,0.14985921368234437,0.445,-0.6538708985631567,Rural/Low,High
310,Kent County,Delaware,DE,10001,88141,42458,44222,1461,0.4817054492234034,0.5017188368636616,0.016575713912934997,Harris,Biden,Trump,72872,38.5,0.5761417616445907,0.2695535632258448,0.07916538318120653,0.2673821258287714,0.112880471006443,0.4047,0.020013387640258173,Urban/High,High
311,New Castle County,Delaware,DE,10003,275917,90868,180700,4349,0.3293309219801607,0.6549070916253801,0.01576198639445925,Harris,Biden,Clinton,89901,39.2,0.5347904996248015,0.2527790866097761,0.1141161893792646,0.39221112903751915,0.1020354277954801,0.4527,0.3255761696452194,Urban/High,High
312,Sussex County,Delaware,DE,10005,147639,81025,64836,1778,0.5488048550857159,0.4391522565175868,0.012042888396697315,Trump,Trump,Trump,78162,51.4,0.7283564501874503,0.1045847642645854,0.11213927416979085,0.3256618459616586,0.115000449923513,0.4564,-0.10965259856812903,Urban/High,High
